alpha,delta,u,g,r,i,z,run_ID,cam_col,field_ID,redshift,plate,MJD,fiber_ID,class
22.777758538064894,-24.998410218700982,18.9480066170737,19.608867451951692,17.565040669191674,13.193035775734469,15.348640228929826,464,4,450,0.00013927401434441755,6101,54383,335,STAR
1.208488999324553,-47.608333592175384,19.22572515403606,18.74678785001946,18.968860529198846,15.486048199416206,16.729112388896187,763,3,102,0.052035691943012365,2509,55501,786,GALAXY
327.6577914105667,-33.15370101910481,21.03896865791933,19.287424992484983,19.440433840050297,19.519727675394545,17.60475047356308,416,5,88,1.5794933248711327,2453,51792,889,QSO
87.60199609398956,-35.84560538393178,20.501550926051316,19.490431792990282,18.399528057816855,20.073422358833145,17.906816770217098,791,3,52,0.1697271416784179,3785,52858,292,QSO
67.64084719079447,-65.81768500733472,18.60196457189134,20.96665666896079,15.453854110595563,13.58503726181738,14.409004607071257,155,5,65,0.0,3753,54433,47,STAR
66.6490042579738,70.2602522586646,22.711908323181024,18.001077720807015,15.677725245396847,18.76913148825462,14.70982729072622,190,6,143,0.09912654520238343,3992,55226,126,GALAXY
266.21893491778565,-13.677358344535335,21.00549373310669,18.527955083150427,16.72070635646662,15.77820000122347,16.04752704215775,275,4,434,0.24373731898166653,7898,57524,245,GALAXY
44.28540959802233,36.57765587281659,17.427809719421337,17.24320964143465,18.69578122271987,16.417057465233924,15.81572941022925,181,1,29,0.614402933870904,213,54475,489,GALAXY
350.736836638268,-14.870060614300272,17.816489443871166,14.984699588934006,20.04883606294961,19.38560183790247,17.610664084079385,900,5,382,0.0837590849952767,4208,57985,224,GALAXY
319.8948853713437,-20.186446752238353,13.983858679992773,19.62258088268853,16.67384915815022,13.337879063946907,14.636321772271225,58,6,348,0.0,4445,55837,8,STAR
277.92905756301354,85.62592849252599,19.62462477054426,16.321331251646633,22.28158606562006,15.483920297746876,14.674006014839431,767,1,494,0.0,7617,51347,392,STAR
177.20689902429834,10.83140977814557,18.378497907084377,19.0805772518819,19.664994439045596,21.234441452263987,17.31419942714073,861,5,116,0.45334613812228963,3773,55349,681,QSO
27.762510057178275,-50.588095956986876,22.873969047406284,19.08237095825263,16.486986140473704,16.9232832632114,16.057598912948016,895,5,182,0.7669256522192842,3481,51204,499,GALAXY
279.2959315145143,11.788011722540489,21.570813286159265,19.241722127926543,17.692243602734575,18.433013556008188,15.612149197338777,371,2,472,1.4944882208290122,4174,55514,15,GALAXY
228.73559422763014,18.268733423695167,20.90668730778758,19.664905263608425,18.053500087318,16.82538013538977,17.24009071527922,711,1,467,0.07786765336838858,1546,55210,684,GALAXY
142.741384820891,72.04539782122015,21.030110124644803,19.564381391728794,18.79755832105161,17.6793586207795,18.444447124496804,701,5,289,0.010831351272734761,7419,58516,153,GALAXY
182.43699272899445,-85.84740837192099,19.42004948567265,16.062100104186598,18.875873855632452,16.148211946294428,16.487061672047716,163,1,341,0.13804427161001676,4146,53535,310,GALAXY
67.61245284182125,-13.71469992467921,18.34020831354185,20.014063494097844,15.064272587053287,,16.49043068655052,577,2,486,0.015226441469224682,4933,54506,486,GALAXY
101.8259485311364,-1.0132662222011675,17.724767683696708,17.817532593791075,18.9518667584589,15.83899267430001,16.997762451115918,758,2,263,0.13826035570500256,7970,52754,231,GALAXY
222.7666418415382,8.060442807714935,15.967397759561432,18.00272118479887,18.367417674333485,15.441664733857024,16.20153673260664,694,1,348,0.0,6782,58346,84,STAR
133.94863023381956,50.44324763139889,18.29685701540609,18.155077738752755,19.93317845714261,17.215735277556067,16.88766241713758,848,4,205,0.379258401483137,1396,58312,397,GALAXY
310.37720911697335,-20.899816519295058,20.024309359216332,17.479069005139237,19.506183722765027,18.87754642924705,20.671026983601145,944,2,159,0.5297063384748614,3744,56507,256,QSO
174.2309994475992,-11.919334134890548,14.980106597894713,13.892087752431364,17.273234764739428,18.98960617392463,16.442826191293097,747,2,445,0.00016265947078404142,7169,52435,975,STAR
24.98634298709902,88.82803350940688,20.294835824399872,19.54754347996012,17.198689885800626,17.136940112330873,16.945654495829523,240,4,488,0.11027546873212875,2026,56569,451,GALAXY
237.77946136173327,48.818136711571526,20.80612065990496,18.703049788860582,18.607264085711524,20.733660098529448,19.61097101449296,182,3,353,0.8469084533507522,418,58287,172,QSO
281.57103263594615,8.887758154175287,14.699795443564692,18.07699220377961,16.6994355662188,13.927911299496898,17.071455098280847,415,5,110,0.0,1303,51757,408,STAR
326.32863157975527,44.897470239702784,18.85067719022854,17.75482003073007,19.270266756148153,17.03525589552933,18.88417613473353,169,1,365,1.176338947617891,3843,53470,897,GALAXY
23.532830006263445,-27.96308422726186,18.200720380302013,17.675794651385843,17.26074203222416,19.086351017901862,17.30788461111277,398,5,124,0.1270612646535895,1257,58710,349,GALAXY
57.698787640076056,49.127681499112526,19.49358537140174,16.50307682838609,17.11537054152805,17.551272736659588,,677,2,409,0.0,6742,53340,588,STAR
11.28277492554798,48.45659067595378,18.603982479105028,17.99899250411145,18.83313214199864,16.71345630399495,16.54134796456829,580,6,102,0.8665759683215707,3153,55443,74,GALAXY
226.43127230085722,-12.486481287152557,17.992669637520237,17.321676516454964,19.427928181705308,17.49850727642451,17.970680325725493,839,2,361,0.009228960065846909,6651,58493,325,GALAXY
243.90030581500537,49.26422360221605,17.721792549528473,20.32687542498206,17.334684169543063,16.418461601191712,16.879873994200985,394,3,28,0.31788242007582646,2092,56907,87,GALAXY
219.1442816730991,84.96968375597498,16.083929434083014,17.77944620440108,16.651468075531916,14.024090723855455,17.824890687525105,640,1,479,0.0,4588,55853,64,STAR
170.10027399972128,-77.25027660527894,16.526418566483247,20.364078457170265,17.058066306143107,15.074925530164627,13.008468861392672,252,6,111,0.0,5847,54408,761,STAR
73.5950099056995,-54.99902547645109,19.555459550294216,20.083398369991972,13.38999693374915,15.05749303336952,14.762379050245837,186,6,58,2.9144285505130003e-05,1136,55087,585,STAR
158.6561429527979,73.37955389802963,17.467904751833302,17.76057647234751,15.448563108074312,,15.201349063292385,530,4,493,0.00043739516778896483,3973,52385,683,STAR
356.37606453223106,24.196253843457953,17.14941532547643,17.717558027965694,20.340838185549885,19.867262502110393,16.513391993274293,43,4,221,0.1577762887732543,578,56376,969,GALAXY
351.7370539372364,24.633971760049647,19.203867123503052,19.278439024663417,16.889169471799505,18.09815529336889,16.440598298360076,189,2,452,0.5209691465655331,3983,55089,817,GALAXY
120.85072673378642,-41.74201681378179,19.094910489670447,16.479431257257346,17.271076131078885,16.91298061639918,18.802588922666704,864,5,68,0.14083226148473207,6074,56764,457,GALAXY
224.3241862539248,-36.90777408043447,21.29010198966387,,15.658236162991173,15.166857065351525,16.675663606848047,881,1,58,0.20830901984381747,1439,56224,103,GALAXY
174.74721912361966,45.02289160624747,15.272725688697989,15.065369149158,15.421297307951956,16.705357346233786,17.417435390465318,605,1,250,0.0002385344466831326,3426,56389,499,STAR
314.38166949189707,-3.5127733214135333,18.49330339243424,17.3712352800132,16.97841680666107,16.152812851985544,16.500557549146375,295,6,367,0.06162322106158303,6998,55680,511,GALAXY
316.2048582133855,62.48049532082638,18.31283061190775,19.572038628411228,17.533568324135036,16.45865800996529,18.031752910017047,7,5,391,0.2191867614529236,3262,53244,143,GALAXY
243.92716988982258,59.46990438159088,16.475199562796327,18.75746816991197,17.24978440738823,18.364261587401334,18.705387061860627,861,3,228,9.179615377332814e-05,3980,57538,176,STAR
62.4402062318483,-39.71099883890634,18.895376078028168,17.55180539346246,16.62162253463739,16.03417521074238,16.82963892038542,710,1,444,0.00010423515036277106,1356,54525,987,STAR
12.702239790372438,37.69124770440948,21.991820765358465,17.742356941070813,19.05767259817928,17.759516114675293,17.49485138009123,960,6,268,0.24154682043318382,2065,54820,464,GALAXY
9.952929031570243,57.338798766070454,21.577360406467875,17.9248142978611,18.350557495706198,17.45851400813875,15.595622056078046,845,5,493,0.1678061151051643,4132,51877,497,GALAXY
64.39440601470429,26.059038557905268,16.74892659434334,19.202300618638162,17.470659199572186,16.567148618946835,16.738761580696856,515,3,276,0.2646767956334286,6717,56761,485,GALAXY
228.86033563316488,-37.0588150293028,18.680711323279173,19.192218168898027,18.44896085688014,16.33967913625948,15.059729437729466,568,2,256,0.7686788009456341,3437,55651,801,GALAXY
120.70188739041292,69.40746370223258,21.52417892237303,19.01875021797703,16.413766356557105,17.995765577277194,17.971143903333733,102,3,198,0.3632551988390531,5953,52644,485,GALAXY
10.880896026515998,-58.42574924452326,22.086901659739947,15.526177865473631,17.975234285388694,19.258210432131715,15.942604389346515,7,6,140,0.0378305056513469,6530,58684,524,GALAXY
312.5802659575261,-71.6762185864945,20.27399135652686,18.198868804058698,16.499734540018494,18.73924101818195,18.049334050101905,803,2,42,1.7049541752124346,4756,52178,62,GALAXY
139.9936106516679,15.348431360500271,20.330687478755056,20.369090983690285,18.641234760144325,17.68279233874988,19.51073113725595,724,2,20,4.462733972909401,5621,56292,102,QSO
37.55890619831315,-57.03352802159922,20.72175573217725,15.23657242533653,17.07279084246386,17.177238960358427,19.36530239434513,585,3,373,0.5107035680544043,2257,52598,650,GALAXY
112.6408811961171,33.197407451080934,17.277772549211207,17.8628555033941,19.45894565323034,18.079451254123747,16.896223323671787,611,2,43,0.039620407282821034,629,58565,346,GALAXY
289.90632859022213,-51.400349679876236,20.51588644552982,17.319856187815752,16.47370892119823,16.97541506442443,17.178994626937737,607,6,337,0.07109384330165874,5653,54109,55,GALAXY
322.55158166084186,-40.86993366949945,19.94977851626112,18.285374798526547,18.37595352653268,18.182237784387326,18.51945768756306,243,4,54,0.18869842883232762,5491,57552,675,GALAXY
96.3399087583837,-84.01803070238297,20.29688730076731,17.80862147569971,16.60196977663957,16.044818754989308,13.177440995689597,94,1,104,0.00026794700897972076,5560,57193,974,STAR
83.74771748163623,-0.7191414856180955,21.820529860583243,18.90660972195696,17.04523863641193,17.235748885534193,18.512107976282692,200,3,61,0.09007179486710909,6235,58542,106,GALAXY
21.746727646427686,-37.505815823067024,19.60801728012185,17.905212250559778,14.175962919460023,16.082259464354923,21.927111297026478,23,2,371,3.3003514828843055e-06,6960,51650,464,STAR
58.271432401180114,-33.764699362948484,17.996370568184314,19.382636547132293,15.273023298813762,16.792663765647106,16.816696326950925,687,3,184,0.0002764893863750442,3816,58766,246,STAR
214.5457862189395,28.263335279153907,20.74701205516243,17.97535855917112,17.460157511325654,18.480230683176597,18.91611350055798,952,4,460,0.03413801655264504,7453,51951,965,GALAXY
258.19396190552936,-23.61790630866939,21.147198326768148,16.809987377983184,18.355121856996643,18.72522338562437,17.6312614442453,771,2,309,0.6769841419303526,1457,54052,558,QSO
181.9223392094972,-19.974553283005648,20.557490679009206,18.150360569425334,15.243593587837088,17.531018669353074,17.670672548682376,898,1,489,0.7347757445386044,6281,56009,618,GALAXY
337.4061445130687,82.76245708383598,19.509879234149327,19.50738656423711,17.098598463610866,18.296882547126582,15.207682309874674,650,6,306,0.0984828399684462,6551,54919,463,GALAXY
349.34117863731467,80.5813464375641,21.77589777308556,18.461391760955355,19.091897236573164,18.090411745580276,17.251368009758593,613,4,90,1.0617709112790579,3935,53906,988,GALAXY
184.76648964587852,79.9598076338799,19.758735246256705,15.979629826665523,12.955175611009176,15.285437868138446,17.286137520052595,824,4,202,0.0,3237,51161,552,STAR
79.15774924193144,5.665007135803535,19.738598524540024,19.23411542905518,18.39614319463525,16.193502983423482,17.584982023987667,907,4,35,0.28610596935059973,2703,58088,273,GALAXY
219.30694335069026,38.7126300252267,19.784195862204786,18.32886945816937,16.33914831467981,15.931363955390431,14.371921692621314,599,4,267,0.6769721747782204,1447,54314,848,GALAXY
14.758477128731084,68.26967499442648,17.53183570371282,16.823538363317468,17.506851710225618,17.16280250672443,17.42851256204892,222,6,399,0.3150189237286688,5937,53688,120,GALAXY
241.2409494903274,-38.06710133311292,20.473871701692342,18.026929012676458,15.367543658328277,17.317984361511307,15.476532268678092,712,6,118,0.590473857204147,4568,56449,517,GALAXY
276.35070792598236,-46.350942533543666,18.60693580277629,17.2195377275792,17.449981366757672,14.106667091593524,17.297265195486144,653,5,261,0.0,164,58680,827,STAR
310.7457152677577,73.99028952378157,20.532616580833178,20.593701625937495,17.755734090698397,17.613144091475103,18.311686851668945,396,4,218,0.9623952245977895,3646,52319,553,GALAXY
289.7242517585774,69.5675384390328,21.646699522543873,16.21836043519528,19.129022493781427,14.101812229530612,16.579627380764034,665,3,66,0.4260430583512657,2958,56641,254,GALAXY
77.61040978533795,-43.86837555221716,19.59631960794196,21.107249362548234,16.19353691970283,16.90399888861484,15.8931374719293,656,6,241,1.0282158261925824,653,51379,415,GALAXY
155.37144476579942,-14.79077702578229,16.552393645184612,14.597553845850397,16.33428682338264,15.85342795502614,14.935965928473983,608,3,378,3.100925126099495e-05,7712,54226,118,STAR
82.03160855156773,45.538166785207665,17.918864714805395,17.219773406776017,16.422775739910406,18.77417012196391,16.5819119105516,196,4,494,0.555306707617543,5492,56619,194,GALAXY
212.15221189899376,9.49497601959601,21.08874259761279,17.31041886725974,19.54184372237743,,16.47864196330308,879,2,474,0.4238628880923841,5425,58680,375,GALAXY
309.2729970768194,-73.0044811594536,20.483748141958948,19.606015538056564,18.349874959863875,16.480071339570912,16.503884012746322,887,5,447,0.09192304564425001,4901,58259,868,GALAXY
187.18546551308103,-70.77603187377616,20.368404348350595,19.72319366418053,20.41103803811889,19.84554990849962,21.136828385984987,750,3,144,0.2971647522959161,5216,52078,499,QSO
243.4925261222511,-76.1058674209072,20.293602422225206,18.24696335883776,19.38676460792937,18.925719579749334,18.652938543883057,159,6,246,3.067457522577651,2522,52217,355,QSO
350.95870090759684,50.5862635102568,18.837219898964918,13.446706228570665,15.855058773781336,14.136555608842349,15.911899309091087,229,6,347,0.00016775873967356573,6893,55130,907,STAR
51.13519737047175,32.91932164587496,17.734174330089864,17.84018786935744,19.822935509901193,18.32867491180623,15.906296498872953,514,1,361,0.02057164303637458,387,52858,110,GALAXY
12.735142820714591,73.05540400366931,19.54262661552659,19.386421006492988,19.154578211538933,21.139955534183336,18.50976224855866,212,6,265,0.27991416512658457,1479,53503,266,QSO
3.21776089693675,69.06049315500002,19.27610187162654,15.479307333925421,16.80016025573455,17.775720392980677,14.81596111213706,141,5,210,0.00021908275852299122,6303,56321,72,STAR
252.46356514727177,75.74783484863048,20.990690037604935,18.078989392812066,18.827189217201028,14.32361176748051,16.07171950782468,846,4,97,0.0002441492884657728,1819,57715,18,STAR
79.4369627238935,-26.341845881607284,18.020557268141346,20.98553101174464,18.62142127304124,17.842800962078083,16.563295327337077,11,3,292,0.22359843208138003,939,57235,661,GALAXY
35.2625350672762,42.38563917568976,17.300104551769493,18.617993191782897,15.528617461477811,16.979240706508268,16.43805322085471,218,1,425,0.02153963441343918,5345,58086,179,GALAXY
221.82722905889884,49.2911278940245,17.377751763564426,19.89562019831685,17.85391429725724,17.320092365455224,14.581399350626162,727,2,183,0.025157721522475515,638,53511,156,GALAXY
233.6769556659406,-76.1976264206812,21.91413663055687,19.54982446075759,19.054719775866612,18.808879344863005,18.57624732603524,769,3,73,3.0942996494406185,773,53696,249,QSO
297.26920491809545,43.248408026496406,19.142298843991668,17.088779088754823,16.945144698341714,19.925434478353843,16.20014339752405,185,4,456,0.9062266561466725,3511,51311,758,GALAXY
166.71967851349936,-47.36554603827386,16.385556564762506,18.53903345810002,18.608044604145242,17.224148926463872,16.864913045638502,854,3,261,0.6937838531938857,2002,58354,529,GALAXY
82.56262623678211,-26.33311544621546,18.028712914444473,,20.087543923098462,15.411999986071898,17.703048289613115,7,3,28,0.019058323058020733,2156,56733,561,GALAXY
246.13518171757673,-81.0597701602673,19.62635055858909,17.615038589884428,18.15205840394532,18.27294938705032,17.382007291042083,398,2,161,0.29941245060471033,2553,57256,320,GALAXY
146.6822380021662,-34.84959493500924,20.969276401330795,17.299328712575118,17.04927770790257,19.420940287510607,16.886155376705204,755,1,126,0.02367668296374684,4834,54746,502,GALAXY
82.28409855780058,60.27348825544004,18.9530768270132,21.61773438553518,19.94193987465107,18.19767512046837,20.06620073163885,276,3,425,1.1664677632493516,1309,56308,552,QSO
180.06377481972459,87.75959210936054,22.729818399172665,15.58962787649567,19.378577898588894,16.531222832460397,14.065544469554975,554,6,404,0.0,6790,52354,776,STAR
211.0165758842659,10.95827766486407,16.416311821240246,16.717903070026765,16.791821957771788,,18.297695372032056,444,2,439,5.438795067721787e-05,839,58468,223,STAR
184.25872831626785,64.76394997702997,22.16202801238118,18.682860156611028,18.792301928153243,15.509200005276139,17.65884604510993,657,1,95,0.09109580958460825,2726,51783,693,GALAXY
149.41142303584928,-70.87519630558126,16.465849626821292,15.174586185000653,20.585651160102902,18.420261647280157,16.921965924992342,567,1,60,0.0,1956,55238,479,STAR
250.7988959964495,2.9830514800161296,19.77459353545843,18.980716608028743,19.212703257465236,18.00502367550506,18.070981203031856,67,5,76,0.09103129317103782,458,55547,426,GALAXY
56.70482316625893,3.3759764934917484,19.942038520759876,16.131234110231926,16.060992155098077,15.828340308696765,16.18303423421714,481,6,165,0.0,1604,57290,108,STAR
61.81048780124613,54.131140674972585,21.768725169996603,19.780513337703507,17.606645032002632,16.590010209056054,17.123241962260924,461,4,281,0.985924836758638,6503,52747,171,GALAXY
108.27437332956299,17.463605912487026,20.820240576101313,18.45518172277124,16.715996699742192,16.28516234179546,16.214417089330166,58,2,163,0.9422413197567185,5190,54972,193,GALAXY
60.58177775799236,-37.41724958613396,20.150856229589408,18.069600392716808,16.859553646829966,17.469167062183566,17.609964428452834,763,3,208,0.5658367435639001,3635,57086,703,GALAXY
352.05382867107244,51.58552783830581,18.872923703914545,16.654214413172806,17.34796153627088,19.56442570652448,15.307822096004715,990,4,379,0.1226988608095707,1322,53390,173,GALAXY
55.87241194577757,-76.3839425342717,22.04365789594116,17.756804949531862,16.815106632245232,15.607548647385702,17.234024842262748,56,5,92,0.45661807184686676,4443,51788,948,GALAXY
234.36714933126225,-68.32202179660345,17.093861997467155,18.684109736233985,16.235891602381027,16.84665695009118,19.974563346533092,806,1,179,0.06550958707940839,5543,53327,835,GALAXY
305.1775994743235,2.605201463560732,19.134115863528077,16.613094349747215,18.13445868961814,17.472761329652382,16.700035761061343,667,4,239,0.08598124013331276,2695,54440,239,GALAXY
101.18700894253718,-85.3828349455791,19.580791450973752,19.382214787199647,19.647609095697995,17.119356261653703,16.688587644555152,419,5,428,0.028053482631390767,2048,54430,691,GALAXY
7.668837431706015,-49.86659979247567,18.654404170231107,17.418978675527534,18.361241441974336,13.466557627552639,16.31521837423981,582,1,32,0.1834959426053139,7185,56379,6,GALAXY
293.7197690991304,46.27085373643874,19.285553085842103,19.057087026031112,19.10682145146548,18.235755522043103,18.027860802500758,316,3,342,0.9691772469124992,2731,57462,39,QSO
304.40658521815095,22.28406505658495,20.646071459737122,19.864564793590073,18.18985581016278,18.228206730375693,19.94053359795182,469,4,191,0.6030161935673221,992,58449,699,GALAXY
37.47266998531599,-85.18635256607413,18.409018780982166,18.04641254745636,19.39153393378978,15.726507141975596,14.543394617644463,776,1,487,0.8911383952634031,1362,54202,695,GALAXY
187.18952754907795,-5.357416123261132,18.238619149709656,18.647221038331647,14.847841839229686,17.006727102041502,16.626586318565273,796,4,400,0.28330665830116114,7085,52812,302,GALAXY
44.2955686107565,-42.20550541915722,17.437077680146984,18.58754677796728,17.416564746405484,16.80066886283925,14.296036647150316,681,3,248,0.5775577946977722,7888,55743,431,GALAXY
323.4541088683716,52.534566648324386,20.63794184096405,20.74304394091842,19.36342404408373,19.13575794277486,16.540747099751204,839,1,115,0.030742641708023297,5789,58292,771,QSO
179.58117377640914,-60.45053874971731,21.23651274042109,18.312758284771412,18.87612303330109,15.183675325621216,15.001774737172877,649,5,320,0.13719048657396152,6459,58311,843,GALAXY
124.9951020145843,-40.247130763723725,16.372904684930667,16.77000947894161,19.39865874530578,19.548890629719693,17.728855281714452,257,4,192,6.620394496070021e-05,1069,51280,861,STAR
259.0732026051932,16.7388521990393,19.23748595344258,16.935628738702484,19.132510164569453,18.106793608342922,18.958431116812175,298,6,413,1.9786018974622268,4351,51919,442,GALAXY
213.5373122035504,59.85333433372429,19.83836024584286,18.158639049269798,16.76958433496129,15.611284304141089,18.572415520800917,200,6,353,0.057511834029581696,2580,52556,902,GALAXY
178.14637893223932,47.44147748536395,18.94542446214597,17.717621246300624,16.365805205643614,18.6318664376389,17.693050428638603,984,2,435,0.34451919693089,3062,58485,866,GALAXY
85.21092998914976,72.18740665296212,18.118260633038535,19.145456971322787,21.612629960902424,16.719182619232647,17.13206134820615,769,5,315,0.48732685635568973,3334,58211,274,QSO
94.48202951007765,88.84618123906509,19.623276528101634,17.578394853123456,18.741550140333068,15.31184653137074,18.256983142336885,637,2,394,0.05294680231844014,810,53673,639,GALAXY
279.91876835482196,64.35155395291375,19.91759769880923,17.268655181358515,17.762228972906914,15.616202337444026,17.229846930574254,468,1,453,0.7028360733899147,2696,53605,147,GALAXY
296.0123936947872,-35.782363741958676,19.069041926489835,21.16485465207578,16.563714145474037,18.804544008515677,15.598915137443592,436,2,471,0.09800453780192281,7827,52245,321,GALAXY
183.9346332160957,49.20601621946358,20.289327971928486,16.99132058006059,17.926033155200848,15.4806412627159,16.795945350264848,382,5,101,0.7060854077610248,7296,53268,971,GALAXY
209.8601026023137,-27.05750858134006,17.52911294964388,20.015844155405183,17.3317726762138,14.537106916204234,16.28973495012691,340,3,202,0.21077718846954174,6672,55623,422,GALAXY
235.80730605462105,-63.77443218616912,20.17529095846715,16.57570843550256,16.574790850001968,18.921092287502553,16.054005106768432,395,6,444,0.04174092090156903,6176,51193,418,GALAXY
164.26628147174736,30.51380672057965,19.83839947583726,18.630476611602237,18.401444865119327,16.762320745979522,15.89070090731705,476,3,83,0.3521822512981602,5105,51989,475,GALAXY
131.16667679933084,-17.22381918953907,20.554610747300252,19.41599905062511,17.176143111481284,17.532427110671623,19.663479574251078,946,3,8,0.6756034488808119,6942,57912,963,QSO
72.97393444058928,44.33073709437312,21.199915365582424,17.337951790794115,18.07871471811656,18.832139442502367,20.236199375793845,182,2,301,0.9680637191439849,2104,52517,307,QSO
281.3174234954712,-52.876301039701644,18.17832662519934,19.476630272643554,17.131942832376755,18.30368515577335,14.70852585963793,962,4,21,0.283972576173334,946,56820,427,GALAXY
34.32228692695239,-26.755875728074614,19.308737311427763,19.602737033460013,18.83227600388526,18.013483005838577,14.120008212987262,731,6,426,0.016848091624236984,6958,57530,310,GALAXY
110.7606855424018,-81.54841545153526,16.507152559324915,17.703522362872903,20.501419556722915,16.277739520127838,,752,1,333,0.47833810505592894,3629,58990,693,GALAXY
301.12369150877345,73.50086758418058,15.661419516579482,14.675190568982618,18.884705936783952,16.530218694735087,13.511684764258998,7,5,56,0.0,6470,58051,362,STAR
325.0299734417223,-37.978509762670654,17.850739520027254,17.213287213698607,17.19851432510006,19.600783058666025,16.753103746272245,158,1,299,0.30760666470748976,2480,55984,760,GALAXY
345.4082892959502,-27.624742483186928,23.032932168837917,18.731139103684267,14.852900427527885,17.166399935140497,14.874873748012504,278,2,107,8.925015281197073e-05,4650,56830,430,STAR
271.64701044644045,-87.86456488065105,19.208234669070436,17.71025526165131,17.110492978258197,15.593352106334814,17.763403255690235,618,2,367,0.0002049758465653283,3017,52617,507,STAR
130.19860770992898,80.7487411295779,18.46845181550579,16.814168113687106,15.32338741906243,17.180338035942338,16.23024098195982,766,1,17,0.0003684499512948993,4240,58652,578,STAR
67.81153900885167,38.917017355892284,18.71331868075644,18.764146607703335,17.67117825617976,17.47602324997579,15.949241366294867,995,4,480,0.9653819967026983,5218,57783,176,GALAXY
274.9782104829075,-16.30786958167397,19.04695474208038,20.693482988592354,20.19112619715507,20.083006791247847,18.914285283147443,827,5,460,0.8206932717492158,5920,55406,675,QSO
167.93426361605987,77.98297605923804,18.161665567016993,21.136023147052086,17.92660605772123,15.977666044295017,16.020669640428544,109,6,3,0.6724216581520478,3890,58503,725,GALAXY
282.3979396295464,27.864302753331998,19.993562681716387,19.25580847226725,18.756820076086285,16.43592259151568,18.051546348105745,73,5,355,0.1424076787178903,2286,58050,471,GALAXY
96.09822452360233,65.00024044158403,21.221578560157766,17.868668235967196,17.82398315233627,16.606837446689514,18.7597812593869,883,4,446,0.47970068858092396,7384,51704,635,GALAXY
